commit-id,files,additions,deletions
b729609cc67e088c329dce8dfdae5aa28a845a2f,1,1,3
f7811ab6d14eaedc12c07f23e61b9082325114e4,5,0,0
dba069a9359a2fcbbfed53b3fcdf382297176058,4,67,25
f38007968571c261e7594739978caefe9412c779,1,2,
7378c9235f4c6b0e6705f5d9fdb7e39d8c49590d,2,10,4
2b472b57517f5d8702a9d1be3fb2e3b5829e64d7,3,38,27
a07da9fc464e2a110d17c106373a61cf332839a7,4,228,24
d1fa95e9dedb51249a9ffae39b2af9c37b4acbd3,1,4,2
8861b5c9109af6bccac4f70edd1ef53ecac3c4b5,1,1,4
2185246f4e904f36ee94066c6ea8a86c7eab1999,2,15,1
384334839a3cc72faed9fe413a7c19183e54faca,104,5302,
e73afef7eee41d3faf610e50b39192eb9f2d9deb,80,0,1102
86c8cea844f8f04b85a8df66900094a412e90747,,,
dd86d31b93341bba23b975d75055d3e42189783d,1,3,20
547455fd62ae03dc771dc76edf3a6f699b8772f1,80,1113,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
6ba541de27b2f5aa9d1d9b2892f796687cd48788,2,8,2
a917a57fa919e79123f4b63667e10ec2459469b4,19,10134,98
9e0039f84201552042ffea7131f0e8daac6d6c4c,2,69,5
7dc28949089bdfc5274a3bcb10610dc4f6497776,2,77,14
4dbe88f473ad8df64d3bf731b7c97e619806055e,1,71,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
3127e01283b2c16e17b3a52b8f0b29bd3efe53c1,3,131,102
a67ea5b0a635c96660a829779f79d36295bd7a8a,7,109,53
b60090644ebd7a219e128b0b64d5e7ddbd2f36e5,7,97,9
baad6b838ba7045d1e6be8d85290eb9b59e17c4f,4,123,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
137c29f1e947e6b3d1c5d19b8350a8da0dcebee9,1,0,121
58432553e13988510c7438aee48db6436689feeb,9,688,257
d7cf467130747af18f7f2a03341b4afa98c12492,1,45,45
2319f546b21b9e62f6edaec6dcbbdce377b94b90,1,5,5
b1e3708c4135d480ca31b641fcf977d09f720216,1,38,38
e9a689f60721a0a895b89b1ee7735ddc99cac29c,1,57,5
d2adb9ee261ab4001d97663846e4aed1c24db1d6,6,9892,130
94bf7e0aa97a2ca2d795ca62be5106e6e0fa4898,3,336,172
42eb3dac1d0f6ecb48b039cb36420c145ebb959c,1,19,2
5d80229c36922957ecd61f4775a6a306ab7a906a,19,10218,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
3d04323f9f695dad1d0f7c47bb8c0af2cf55bf26,10,122,45
c3ab2cb2692952aa26fbfe9fd4226d4bcf4897f9,4,116,29
32647cc8e770943e3005416525d883bd8f7a8663,3,53,13
5d59c3b2ab1d7d2c567c5c5bae627e9c3daef256,8,351,96
587d9297e7a92c12ffbb741ed147b283d643baa3,20,10164,
e50828327b65e98c692d6ff79616b382f05a8410,1,40,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
bbb04d534fe6858459d131d8e9eea796e83b8eb5,8,205,46
4a0c3aa77a8a0b4425aff6e248dbbeed327e246f,15,543,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
40b9c241bb481f6ca819ce587c8178f5cda60f0b,2,66,36
cd08517721a49d6c26497045a99c0ca504b13a65,4,164,37
bac98f516b6f871b891fe05933c72ab56a7f3807,3,89,9
601ed98d2986bced2410bddbea62e82d6dcc0689,18,11822,
af4adbf3233cfd6e017d7f221ba1e7b55351bb4b,5,191,182
86c1b8ec438472a4a24bd52b6f8211f0c35084b2,5,427,197
27fa6d4d2a1e461c8c82a852e24834ad19992a2e,1,3,1
12bec603c1d7ac36958950a21c6fd87e2f967e21,5,2386,12
7d4225cadfdfcd4651e58d11f0c55f40358e0dc1,17,787,10
6e4d9e02c9d65fbe62420a014b927c0a0e1cae64,3,0,765
60cbeeafbd5d431f3072686333d3e5dd5c47902d,5,316,16
303376d176e57c034456591a67a5d21429fe7907,6,214,111
190c9bb0577f8f98b84f3c0432713bc3a0609b39,3,869,578
878afe725330f78f1932d6da862c59524f70b222,2,6,3
c1fb184662a9639ec4b0836f2586cac0a94f444e,6,401,14
1bbebb2e32bd4d5c0c7280bb8cd8670334567197,3,244,92
3c7c10d4a79e76be7e9ec8a0c9034be1d69c5b52,7,153,15
17b4fac0b4697c7be1fe01b44df2ce389b72c6b9,2,8,7
9352917be3f5dab175da7ef0f375a16ea0428aca,1,26,7
4e281a3fc41330f2d0fac641d4a1a2bf3125768a,3,91,21
a6b38ad2d3ea0bf509dacd471f7900e0ccf808ae,9,775,354
cfa291886f0f2ae45d3b84ca1409c22b2f174d68,3,329,308
969d6f804f91cc0bb03b8106f1a7fe4385363fc9,3,42,5
c9d6b327538c86eccaba71047646037ae673b96b,1,298,190
1269ac823dfe4a7f7393b5ccec47b8a71c47e4c9,4,293,42
82d77ccc20d22a809859b667afae17dab77a2d79,3,46,34
825a982c2ebf842b5fcfa76ea319ae6abfb446e7,1,3,1
9c130dea73620d78cec1148ef224e45c0e631f78,1,4,
8d6c8c7dda770b999fed58afea627059e49d89d5,3,58,15
12a03b50a915de0ed902bd758b860b9f814546d3,1,3,3
17fc38714c754d0b5805729ac1528294019892d1,3,171,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
796d6923bb17249fe8c2c452571362e2623611f9,1,48,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
9581aacbc2014bcc44ae08cca14615476bffe053,1,1,
7d15995d731c07792c9a2eaf2f25fb518a2a0ea5,1,24,9
d31c6c095d4379c991758dcfaf80e6e3ea982d59,1,0,1
1c08b851b62a5027b00b954ca96ee2c72f266243,4,20,
0bac891040bd72deaeb8b9ab7a67064ba36b14df,1,0,9
b6f2dca8a2b479cdd62f8a7516271c469009383e,1,0,3
4eea80ac63246dd6a5427a92f9a5992d0520f7ec,1,0,4
76e1dc9ab62cc945160867758fde4bfeb0c6c690,1,0,1
82645390b63064491b7ab22115cb920aeb59dd24,3,106,
af8a7c16c7454dd31c060a1c1421ef43765a0968,1,310,9
9598d223bcb1d95a6e8535ed823c14b9ea18f047,1,0,6
7689841769bb0f6c2fa6ad551901a5f9e081453c,1,4,5
1d886969a63344ca5370567b24c004f3202a4789,1,0,6
2b280797d5f8c11d85b491181ce5512634bf7343,1,19,10
babe7ee8e5d88e761f68e11dea76514c96f136d7,1,11,5
73fe6e6daad3d59e8425ae2d27ca2dab5ba8e686,1,60,
b676689aefef41861552af922acf0fd53e410c65,1,52,2
2688b6b665f8354ad541fe87657851dfb82e0280,1,2112,
3d423e436f3f1ef4a585e0c48a6763c162388777,1,0,436
77fd8582210f402c873675a1fd116e3e19121d75,2,2303,
c98a71a2815b90b94719796420241011b3bc6d2b,1,0,474
ebc014b3d5e81530565448b63656dae4a05a5d1f,1,0,9
637cebb6d5faf05208473556a92cb0352f9f20e3,1,0,9
33984b98c674ef4190fc08f79053fc2e0460bac1,1,50,6
9d482713fe4fd8851c569829ac4e766893ceb1e9,1,3,1
44a5b9384092128414a98bdf0b62ac84c3a9721c,5,0,0
336d694906faee73e821ba62a187f19d37e04686,1,66,
64056b26b0f72de0c7a84a0b939cbcb69dd2a643,1,1,1
e300df890be500821895ee904f6db171924427f2,1,0,2
f9b93f4b21da12e105d0a7f9080685a3e27d8b41,1,57,11
4233c42eee7fa104397e717ef1e3d4fa2543ad13,1,3,2
4443f147ad89e3a449fb8d1ba0dcba3879c801fd,1,1,1
8ba0af96d7e82b6a0077b027eeb3cc677717df26,5,162,
4c25326da776f7e4bfc6d50bbb88f5ba77da04bf,1,38,
a337b8109fc7f6f68585df4c8eb66a6d2d996437,1,7,
1c0e3174de642a68fbd4c0903ef4ac7a6dc8156a,1,68,1
3e576bf48ed5fbd8a9390f507b3dc38fdbd44215,1,3,2
bfbdd17e33e450c5d090778b6772d70ce17b6e2b,1,7,8
43aaf7699e60f598cf391b8b10f2413f4d58db9f,1,1,1
5b62b2db9d11313055476308ef79a328978e228a,1,0,0
d0d17d997560ab854e1ea620cd262bed9cd01a82,1,0,64
b552d22c161f173db45624a4e7690037b1f452da,1,12,6
3532e7c2f6ff5cd5c3f64f32add4c9c28e82f4db,1,1,1
2f1b8463156d851d3cff8dfe342fbc14561184fb,1,1,2
b36a238996b09bc2648ed95f55ba7e7d3ad9c3aa,1,3,2
7e8c02d115b17cdafb61ff17bf230241cc439cbb,4,43,
a703a40ad0b95a0af370c10bf18fe28805070c71,1,8,
306a6c9ff74e6445d7c993aa907f12120a255d4b,1,16,1
5f3d54669560000cc16d5d8a05c709185c93f06a,1,1,
d7abaca4b6a3a9174354546cabb418f1a651a40c,1,6,
c4b49f193e0b9802766396c45d21c1d5636c508d,1,19,
f2940c881e8cbb7a81aaae1054b3b41a50bfb69c,1,0,14
993023a1eda47b089e82db8ad47d8a5a79b5f566,4,928,
6fdbdf72e57eeb97ff606da18dbbafd394761869,1,2,47
7aaf9029a82021005d80c8860b36df85cff619de,1,89,
25fe8cac95a0c72297766c13f844eb56ad86c67e,1,34,19
a9db6cfd7750c275e2139ff6f9d64911e86c735b,3,0,0
2b2d6931a72da2716724eeb0a913e69026f108ec,2,129,
15d7072be22d6477088cd5a990b013fd2231e9fc,1,0,5
9ea444e9aeb6d9aea30ce20141ded1e56e1d125b,1,5,5
99cbde25d7a00c4646144383ec628c690b45abd3,1,21,5
3c86cd8f350963686d95482787ca6da7abb7aa47,1,5,
3dccfe9b7e8884361f10ad96af677dfa3d3d485c,2,83,
607fb461a851e893478317755898248c5f4de5d0,1,79,6
2816843809a1df172dbbb0c8497ef715cb8bce31,3,0,0
7a7184e5a0b2a6e8f8d7416dc63f2ea3e93b301c,,,
ce582e12d10a95bad453706c2fa02bcd8209977d,4,17,
371d02de5d2f54e95b8745816cdb8d849259dba4,1,0,1
8d5fd7f6d1cb0d300d89ac1d4666b19eba7783cf,1,0,4
d02e27f402796a65f462432915c15a92433017bd,1,0,3
aa7b022175fa9242a74193cb1fe9015578783dc5,1,0,9
e43561eb9792e67d49e36a0e20c477fd7fc31471,49,944,
ac510355ea54f7f3fe6f2ca15bd51b8cb52dcb4e,1,79,
5ad332ad267da8d9d6f41f4d6995e4ca555810b3,1,0,34
327e9607bd43bd35f822f930170276450d836aa6,1,0,35
fc03709ddbf45d28fe6f41b1badf73ba4e4bc9aa,1,0,15
2be5fa5d8ac026b3b4b164a0a7133e4b6e65645c,1,0,12
0f995eda20e7351bc3443b5f2a401abd257b4be8,1,0,13
8df1c0de7d5b4d6c98b76225b161a434daed81e5,1,0,10
75b77930d6ec331916a3ba91ddd98ee7caf8f049,1,0,8
9dde714c49109dbdd084887da48cb857688a355a,1,0,0
be6b4223581bbcd68edb938460493c40df394a1d,1,0,0
53071b75219702f951fe5c80604f241aa26c5a03,1,0,0
420e6d730ae1b37842fe8806af6ef69705ce902f,1,0,0
d33faf2478098cef542b5dd753c7d8d908cfdf91,1,0,0
52fe48068147907a247d3d06ec8679e2384d9523,1,0,0
85b357158d78a20077457b77c14d4a8a632f02b6,1,0,0
5880b0a00ce1265d142086b37d8c098290f687ba,1,0,0
a039a9a7e5cc1a07a2a2911de5d16d6ffeb29448,1,0,0
866d338fc3c51cd18bd9cd96692345c5829e67ee,1,0,0
a795094436f03922332550b70ca6f007b016877d,1,0,0
2c8d09c92fbd5bc5f127d2093fb916929a1eaf20,1,0,0
326adb13950103cff4d282f4f73e5487884a08e0,1,0,0
fdc45b5b1b8c9cda1848c90ff1d044876cdf4726,1,0,0
36c2fb8be2cc6b066ff9988c42d2ad0606c6e2d3,1,0,0
f96d67b4c2a8ac79acf28b1e011682375c4a47c3,1,0,0
640091a0712b7a6a7c3723fae1e6cb9300c1418c,1,0,75
821ae508afa731791f8a5f120388c68ea91512a9,1,0,43
ed792f28772b102a31d8c8a7322a9f07358028bb,1,0,9
ead31e2ae40440ad859a215eb107d3bf79b6581c,1,0,5
ff567d7a5062ad18d993675d61555ef06030d04d,1,0,144
636d34d32eb7977a759b759784d664df3a90e758,1,61,
ac2fbee9e162863c13934705d020625ad4b64396,1,0,17
c6d691b3092aa882650effb8fcd1e52b70d0fe0e,58,0,1043
5f47f2a0afbc26cefa77d475eb7f08658aced825,55,851,193
65334fe76f318aa693e5ada4976b43a375fd302f,1,0,6
3ea1629abe7d01d6acea453c51932c468a08bee3,33,424,3
30b3759605f9cc3f98d570c9ecc879b6f1e92e59,5,22,1
309471000e94cf5f57e7631519a000d4467fca75,1,1,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
f6adf04eb6255f5b658e3880eb0e3f7e24fdedbf,6,117,23
9e24eb974ce55413fd9ec142228da3c1547cf028,1,3,
92752d0716e293620610fc60d050cd26de0ff1be,4,28,1
c1f4c9808ae2793e0a7a5c8f58a238ec58c894c8,3,52,18
799c52c5b8cb4d56015854012876d4a31f8a669f,9,1345,25
1e107070b0ec639bc7417365fe4a1a60811a8672,1,22,8
abb089d9a54e48112dba1b5b73444797248d5a30,5,101,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
5be4ac0573ecacc9f4aa2a0789ca006aacca200c,1,6,2
102cc682fd0440b8655d37091df4dd050b05df33,2,28,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
6bb47b2e95ccf5d7d5e4566e9834d2a5dc15f425,1,0,0
4f248ca1d1ac91e9c3034f5e2236ac69cb13b8f5,1,0,19
b889d77d3fd04f7a9844a9148d48fd658c3373b9,4,86,28
c6bb8ffc96c084f2df3c64191f8d48ba4824a581,10,43,10
d105efa8f9f064b429ed3af49ce37945b167ab90,7,258,184
2c6f59c7a7581643649d954063fa5d836d8f3daa,1,8,1
2a25926423f9a70e6e871bf1629e9281e51dbf78,1,1,1
040ae950c8298c3b291ce7bdc4ca61e8318b9856,6,10484,14
e3705b2aed4f32cd95670595184900ef7523d667,2,0,0
aa98088d0d1756ab4279d2e6689115b11baa4058,2,16,1
6cbeb9824f9d1e74e6f37a586e91d97f308b70cb,1,1,1
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
71a03b636423a03fa4059dfbf396d847a649741e,37,9461,
e0dd5699d89f356c2409907f5c75debe23e96a31,1,7,7
a137f4afefc77b278f3a579ee9f4ecd374849f5b,34,901,
64d3d00e0e5385c6324e8a9a6f556734c05d2cbc,29,347,
fbee3b866b93c184b6450a3262fd886b476e2b8f,4,122,
3e3720cd298a0d48c9defa6ed5a296bca16fa991,1,2,
d0a522454307c9b25e46780bdde055456731fae7,1,9,
12343e6b59de47f64fb5836e6d48a98f27f3a9c5,1,2,
ac337c94a090bf8ffdd09478cdedeff0d4de1244,1,2,8
09af7ea393a8f324f0adbeead5cce2588c65be10,1,38,1
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
6b12e471de62284aecb2de70ad6d897861c3097b,13,239,23
11d0ff0898c7e20b03a208bcc1d4b8cbf6b35a84,7,54,17
bd0d564a2abf782a40b84685c19ea25d6f3987a7,5,25,2
d6765b23c6441c8b24cb9ee701ecf6ac9fe7c7ac,4,20,13
e872475d67eb4adc70d751f0d5442b88db32c68c,1,1,1
668366fe21c0567208562dd562563ba376708497,6,102,
69b61d8987aae13e6dde45114fe3525a48794342,3,9,9
a47c61ca9e5be79b64c3dfe3ddf19362017113ea,5,51,17
d8f3b9a7ff1c0dc0225f4fb3baf12ae5e52895ec,2,5,1
2b7be698fa1f6ac4378033ef046df8a748e3d880,2,6,2
2c068e7229ceb77ac86e5e7998143450773ce4b7,4,20,18
84a16066b7dec448f48b814a1bb0d2d1aabe29a2,1,1,1
4057bd212de016670e1faa7f68fe91df6dded50c,7,52,35
d2db04ed0a5ac9ca7bebe164bd7fa017d4700f34,3,53,9
34a4035303c2c9f3f00bde5c9f0b7a50d210023e,1,1,1
345f96cc9396d42491d0c001ddbdfe00965b6d76,3,27,6
3db464aa8745fe61e2d62cab43828daf53c2b9aa,1,1,
5d8a7cb72c4f5c8d59f106f7dda835591990dc5c,2,2,
489719c38ab565241b24411887c39dbc391a0de5,2,3,
9f07c10739d2ea7ce2aded793bcf7ee9b739b1f8,9,111,63
de45a6a3933df93b20e6fb9a6bde93af8c4fe66b,29,673,
5e68e4f2c145a31e3ce6688c5628f7f7eb032413,,,
198d0d5dcef0db555b5031d341f6dfe8c8a0cfb9,2,32,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
fe68bed280e32ad90e110acb271b734d357d4154,10,0,908
2b39c763589070b4b8fcc0beeee360a46db6cb3d,9,239,62
6dd66645fbeb5750c5b78fcf1b460b7d321d4786,1,6,6
8b7a4a76a60bc28c737b0b379b8fde0eef52b321,2,42,221
abfc11fdd74b406cb17bc3ae993c8163cadd6633,1,2,1
3bc9b92ab8c1932f8310411772401223a417aa74,1,12,2
8c13ed3d003f36517f5bbcde651b9e587de15cfe,9,821,
26bd6369cd0777aee0ea2f48e39741abf52d7993,9,819,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
faf6e4cae73a091533499e6972cfd95293efb8db,3,162,56
7ff3ee8fbf0fc1e29c1d8692bbeb947f0aa77524,2,175,
d9d9104b0e5b33daf40d6ac61417a75fc071c7e1,1,131,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
d18f6b8464aac75a4a0b81fcb9b2bfac19c1780c,1,3,
8604711b9269d376e6d7bb00dbb07a5a9bd3dd50,1,1,1
a3e7251a72cf65130a375b80db057ccad90bcb45,5,296,1554
2622719c51207d92476476ac557d89e27d6d8196,2,106,63
6b7c5fa920c71e31c8c2fc589fcfca3b33e1d1d6,1,11,3
ffaec9de2b81955103f2908746c7f14a7c44527d,9,356,50
8f27bd8a752238f9d7a4ee07ca96b80ca3f59ae9,3,185,36
1e342c7e74f1216d4aa5802fc88191d63fd87f4d,4,71,250
b3b14f2a089acc44b4fb57b396dc0cb89af08e5c,6,413,60
b6c5398b911d1e6c7cfa2411e7a467e7144fbe1e,3,122,76
5c94bd9b16ffda00cdd52605f2d689adcc714310,1,8,2
9a6716210ffcdcd62a49c9b8ff5752a7d92fce70,3,100,50
0f521506a702ff537f5f315ee8a7649720795646,2,65,45
b5f659bb978bbf9b6bf32fc1c2cf4e602dbdc575,5,192,41
ff6789971f7252bade4794772b970c2f7a1ebee0,4,1605,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
898cc03b6472bd86ba15cd10d1b8ebee6c4f2fad,3,54,9
cdb845f2c4b34959b4ef8bc904700666db703664,3,150,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
2b6f26736d22fcb410d51d617e9968dd8e6382e9,5,107,64
5af2d983bac5526594b266876985e254298e378a,4,103,48
eb2f78616e1fcf41b8f177695f1d6a366a01fc7b,4,158,43
f6b88406f2b5cc780597d8b064856f0238d0c241,4,136,21
d5ebed8e041079ed2f8900ff04c3e0f186ec0b0c,5,182,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
9dd8bcf310dc65dc311238de5ec996f1d99658d0,2,2,2
904c2bbe44dd04bfdf195b65449d4f0cec2bb6e3,7,186,142
8eef8937f4db21de612f298af48d4119a07ca94b,1,2,1
d60fae89c40d74a0701fb5db8e247a97e352c423,3,287,2
66163d1c885d9537de779da29e169e89b95d957a,4,642,457
380c3fd8eb094108d879c86a37fcb11e07b0929a,1,1,1
a1b3b24b745c4e2086635710155f5cd32e78c7ca,1,3,1
dd60f9f3b63cf8efc0ce458c2bacd02aa356bb97,2,11,4
5bc26e326f57a05eeba9682848c65ad9eacbbbcf,4,191,36
c87997ccc4812e135d500377f2743f477678df20,1,9,7
4ca3b3c39774dc88953c4f130ea6e2886e138449,3,216,2
41c2eefea87515a0b6b19696265e2af4b8b67eae,3,59,11
3705ad8a8bf339998591235f536c8c70b3841f1a,4,179,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
bc95b0fbf6e537fd2f8a999b1de30bc5f324785e,,,
da4ce03905a9eaf327d70065d9af6f87ac2a13f2,6,14266,49
6b7b6ade5cad6d1330c5c627641921a78052f442,,,
cebdd1e18e9fe9f36a874637c24043e93f836f21,4,546,230
efe5259074f8072be7431ec14db3347185d340e5,1,2,
7947870167f48b5125be8b61a6e8f5c723a7717d,1,96,5
9f0f83c41ae73e735ed7e008aeafb947b38622f3,27,17328,46
b01afd55ceb4f3e70e90c8e6079456035ba16915,1,17,7
79ddade298c3502e1b75f0428050f68e7aa5effb,6,1522,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
af4bff4ef229a71a7f68e6bb8cb9c2f82c86fb3b,2,1,1
dc565c9346dde0cb801b16a63530e33c7269c203,1,20,33
08135f57f3bdffeb552683d548893f0ac3bdcc31,1,1,1
75e59ccb24d5184e471c5f3d095e38dec2c6a88d,1,1,1
3203259cbe6b1fae692c5220c206f7d8887746b9,1,39,
faac5b6fa01cd407124a3a1506b3328c7ce21481,1,51,7
1e06e180519b3ec3369082ea00b6af571a5a43da,1,163,5
0ebed36022e231816f0b0af288a0af2e2557b853,1,1,1
03c63bdb218e45aff96056eeedf312b73f5905e1,1,3,
dae887daf60a74dd330d7eb02ff00d6e20b88a06,1,4,
f4c33600e66c5705c409fa82a72e0c046e5dadbf,1,72,6
a29323d71dc61b73c984bbf67cd5f182b5fd4023,1,9,7
072133fc43fdd8ec01a1b15b52bdcbf72878a245,2,34,28
29fb78f281ce0adf10bb919492e458fafac1cd98,4,146,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
db41e18ddea0e5812c0a90eb56acbc3033e79d49,6,168,78
d06d7c80da4dc4f48cfca98c8f8cc4536a793f71,2,4,1
a7b9d7570655c29943ad56af6d1ac6264add2a27,22,604,149
d0a6ecd38994a40641834363eb60bde34421f485,5,281,295
95a78471e41e38f08ebf078ebac8daa22c21c478,6,324,80
2352af5583c466ab2765f7b3ae5d092ea1a66e61,5,108,1339
d1d6fa8fb54670d38b25ff1dc4a0a0a1a1adcb59,6,1358,23
c4fbf68de5b3a92528c2d11b91367a68f7dc77ce,5,382,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
e8657383baa25e972903ac5b94c4be6e94630f0f,1,30,1
d442a38bfe5216975945ee415d15b6c336958b93,1,0,154
be615118a88032b9baba71826ed58bdb660fcd53,1,0,154
b7d7d2e95a7da47e478c56ffe4d4c3e4b650e859,1,0,0
4312401f7c6b2bea392a23b16d4b75367f5bad4e,1,0,730
45328ea605e1058c7a5e931feec464785d9c9106,1,0,25
a8c343b8b7e66f999e10f320c03823650c3c796a,1,0,36
973cfe4d7dd480f24c378f4ec10c3c730f5e25e6,1,0,42
72cc17d4bf27059a7dcb14e6b13a543fea16e72e,1,0,301
a08fe5cd69e67ecff52cce6b3c218c632340bc92,1,0,127
c2b3fd50654525b0da7a98cadca942d33150bb1c,1,0,0
1afc9983468f30aa2ef38ab54025dca1904258bc,1,0,29
ee6822bcf89fa9561dd2d7b8121fb142cb197a96,1,0,38
ea321ec91c1cccd8e283e552e8c293dd15e00f3e,1,0,35
70c2054a23fda431bf5c8614afd430b020d6a86c,22,403,829
9480bb978684eedc8856f6c5f5497e8762f1881f,3,464,
ada03e52ae9970c6ed152ee4ca9254f88f365527,10,1261,
71a063d6ae76824746e8fca0dc2606a54f3b037a,18,1328,
fa09a012f5526939f69a003f4a1a629ba8be9bdb,2,29,
089549c37fb3b684bfdab965808b13d25e6f13a3,2,196,
de9f05331d19e2b5d4dad8dc3eebffb7db626513,1,0,0
3a2fc173fef9f652f561d2ba442a9ce0ffbf470c,1,154,
a6f6ef31056dad1d67e53d5a916771b88fd029b9,1,0,0
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
5d51d10088ff73662c730ca098918bd7644c8930,1,0,0
0628a057b89197a686c21b35937dad7ef613a3cc,4,3,3
a088b03e89dd5477e03ffe5200fbb8703613ac15,1,4,3
66edab43f068208a371661d176ea8624358d1639,2,4,13
1ed503a91ffc07762a26ef7ca99b93d61e83453e,3,266,5
55068560b8fb96c0ee492d704b0761a7e970caee,2,11,13
b07efc0faee1e2b652d7e7dd32bbc182e7d352e9,1,5,5
9d01029e7f3abf351830ca21c2b4775760ce8012,1,13,32
541131ccaecb513a03c209200eb1135f6e9293c6,6,256,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
6fb44c6b35d5205f08e807dd3aaaec2dcf99770d,1,0,0
8536b7e9612c794125325ca9369452da48c7339a,1,0,0
051e994bbd58464e4e0b729f05cec95b840d49e5,1,0,301
953b10e850b4d4b86b7d3daeefcd2f56e4c9f5f2,1,0,39
a2dbebe365571e41a9d53dad7f40378604303739,1,0,22
9e0011485734ec0c6ad5f22a5be80f3bc2740077,1,0,16
27fbcfd63ba362b4091fdc1de58050a7b0c2a256,1,0,328
f6782df1deac8b13c18503bccc68e8f1b37d11d8,1,0,204
6066c55b3e10816d4cdc7dcf7c2d14bc02a7392d,1,0,32
d2e538c6ac9477c568318b4c184be2c02dc939d1,1,0,71
9ec18d3725a60e590f25f27322e533358595cac9,1,0,330
5af4361566435a2b2d8f66ef664668a5d4d7174d,1,0,857
a4b86c21a1249a0363fa589137d91db52b60e092,1,0,95
8e4a32cb56410ee2610285d3f719b31dfebe5b9a,1,0,9
7441e4a05da406bf16e796f9c745460a64e6776b,1,0,121
c32a469ae78240649427fbb81b5d4c0d18158a51,1,0,0
9cb97170b1a2c323b4a17d7487f31f24ba47da0f,1,0,415
11229b93f00b768dc0e7e02ed31e691edbccdaea,1,0,0
10316b341b82ea440fc43b7c96f999e6ed377d93,1,0,72
2be607a4dbcd3fdb9697118eb91be0603bceb713,1,0,155
fed8f4661f0fbbf162e99a45531a7f4fcf13f357,1,0,382
0beecce5589f56abc67efb6e70ced442a89159fc,1,15,9
fb8dae4d63c54f6699b5ece8a5a5de127ead553b,1,0,0
d1c072f8cab8bfe538ea272cff9cd8c9f8efb39b,1,0,12
44f0105584fe46faaee7fb4a82f14a66730d4d52,1,1,
dfa8015d765e9866bbc78bf489b733056332b1c6,1,19,7
73e657d4ec2ad03b5e6f40d762cbaa29665277d5,20,3460,
ae3df9331dc29bc2909a03575578a2a04e10b8ad,1,0,251
becaf2874e85a41151ccbd140af957cc9e91f092,1,0,245
bc3c92891d006740105d902acc767983b8bc85f4,1,0,28
680ec2e1413a5869586b36baa5d7a7d555ea8e21,1,0,62
cf9bb06c6656878c66bd19a364a692a667470992,1,1,2
9499b5eb5edb015a540aa73c78a8f98001985758,1,6,3
7bc16a92c120cd6bfbe9bcb5c930156937a006b8,5,594,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
982e5fa0cc309b37ee46b485e37efe64f1f00527,12,314,17
d3901e479f15e0e94c35fa807182228343d2fb04,1,5,1
b7c2963395f377bd1cf561e17a2c09de9b5ef2ae,5,191,12
6e9b9c4cfa9352a5cb9414b884b0afc14b9df4f9,9,275,23
364c19a8d0ce872ba1ce0de82ee18d8f43e24c17,8,294,40
d8b476cf30d47732bb7226634b11e3a496583eb1,1,12,2
de56b430115fd3d031136b3fd42c1a9d4731b7a9,2,24,31
79429be17ec54509c9b7d555ad2a06afce17f02d,2,0,0
e39e4cb2f2881a2fb71e128ea35b1ad4a756c73f,17,1193,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
9bab120863a6c86fb8ab983d485c26ffe0b1fb8c,4,225,
cd1cb7ee8ba5ddadf820d977db382f2804f62d9d,1,0,0
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
e3d98945f59d957b195d5f6fa02a4df12a0fa64d,1,5,3
